File_Name,Em,Ed,El,LEm,ATm,Asm,ASd,EDm,FPm,FMm,FCm,Tm,Td,PCm,PCd,Pm,Pd,Cm,Cd,Cl,Chh,KCm,KCd,Mm,Md,Hm,ESm,Rm,Im,Id,Bm,Bd,SCm,SCd,Zm,Zd,Sm,Km,SEm,SEd,SFm,Fm,REm,REd,M1m,D1m,M2m,D2m,M3m,D3m,M4m,D4m,M5m,D5m,M6m,D6m,M7m,D7m,RSm,RSd,RRm,RRd,RTm,RTd,RGm,RGd,class


01-open_the_gate.mp3       ,0.224282,0.007391,0.004268,0.547651 ,0.060293 ,4981129.008854 ,4487071.970235 ,3.677932 ,805.000000 ,7661.551920 ,4.698737 ,129.448008,6.337223,0.544334 ,0.092970 ,562.231095,368.904107,0.000000,0.238500,0.193594,-22391960583.014278,0.551379 ,0.157213 ,-0.011103,0.126847,0.321890,0.919127 ,2253.268236,NaN,NaN,0.930877,0.046986,3413.787353 ,902.662355 ,1822.099174,770.521865,0.699701,224734154240.605800,0.824718 ,0.041694 ,175.030985 ,0.099474,0.611307 ,0.290487 ,1.572290 ,0.001517 ,-0.225274 ,-0.001677 ,0.779138 ,-0.000962 ,-0.014898 ,-0.000547 ,0.124481 ,0.000927 ,-0.028755 ,-0.000094 ,0.196571 ,0.000095 ,66.566436 ,29.137524 ,56.270560 ,34.415640 ,81.829536 ,62.227486 ,93.952347 ,56.713974 ,happy
01-penny_+_me.mp3       ,0.237529,0.008846,0.003442,0.471745 ,0.064973 ,4118666.963485 ,4317864.659787 ,2.866667 ,1131.000000 ,9582.447376 ,4.962280 ,151.345000,39.082313,0.434612 ,0.067855 ,549.120363,296.188092,0.000000,0.225905,0.261997,-19188558539.279865,0.556115 ,0.161021 ,-0.017119,0.113010,0.337589,0.931035 ,2599.247759,NaN,NaN,0.925939,0.050874,3812.890507 ,1141.437917 ,2032.770383,1183.139769,0.700891,218884282751.309540,0.829336 ,0.048837 ,167.918340 ,0.176540,0.612114 ,0.362917 ,1.549294 ,-0.000324 ,0.041414 ,-0.000104 ,0.466109 ,0.000026 ,0.144938 ,-0.000387 ,0.078858 ,0.000289 ,0.099613 ,-0.000460 ,0.080547 ,0.000541 ,71.992385 ,37.198242 ,65.672472 ,38.791300 ,84.144380 ,61.094890 ,97.911390 ,54.186502 ,happy
01-so_long_astoria.mp3       ,0.285126,0.007500,0.003831,0.539086 ,0.059021 ,4852668.467155 ,3818886.964427 ,4.278075 ,572.000000 ,3411.317866 ,5.011925 ,146.819453,32.536410,0.270016 ,0.110481 ,614.078136,371.433296,0.000000,0.312201,0.360052,-24732164678.502426,0.556887 ,0.159784 ,-0.019226,0.106049,0.334750,0.924069 ,4677.511879,NaN,NaN,0.941697,0.030432,3409.153259 ,691.279474 ,1913.628023,819.854072,0.585488,278505764826.610470,0.839193 ,0.025823 ,214.014300 ,0.154883,0.647763 ,0.289867 ,1.510954 ,-0.000199 ,-0.000453 ,0.000208 ,0.482518 ,-0.000727 ,0.009501 ,0.000145 ,0.160866 ,-0.000109 ,0.075859 ,-0.000340 ,0.121371 ,0.000286 ,67.655276 ,33.355189 ,76.441085 ,50.767553 ,84.425121 ,66.787040 ,95.279948 ,61.668342 ,happy
01-you_re_the_only_one.mp3       ,0.324550,0.010719,0.005080,0.578396 ,0.056709 ,7237405.008918 ,7558140.232540 ,3.409091 ,780.000000 ,9438.799294 ,4.926450 ,112.957173,17.846943,0.501648 ,0.103865 ,502.316383,407.892942,-0.000000,0.147670,0.191991,-18891774460.731186,0.551926 ,0.159064 ,-0.026069,0.108599,0.303175,0.925575 ,3952.148907,NaN,NaN,0.861654,0.097147,3552.431905 ,1296.564110 ,1587.372811,1100.223162,0.685974,225020877570.412290,0.797824 ,0.076422 ,224.625175 ,0.220596,0.682200 ,0.344092 ,1.637189 ,-0.001059 ,0.273853 ,0.000705 ,0.822131 ,-0.000809 ,0.025456 ,0.000870 ,0.162147 ,-0.000442 ,0.233691 ,-0.000582 ,0.124876 ,-0.000394 ,73.016460 ,46.424316 ,58.533400 ,49.696844 ,81.479814 ,71.561520 ,91.983897 ,69.245387 ,happy
02-a.m._180.mp3       ,0.238765,0.006213,0.003117,0.493482 ,0.053873 ,3204330.504557 ,3005988.445120 ,2.906977 ,826.000000 ,11548.781190 ,4.730701 ,121.096874,29.598142,0.536296 ,0.061032 ,450.085411,436.871164,0.000000,0.196191,0.204586,-29860899752.647011,0.484410 ,0.147879 ,-0.043765,0.085907,0.289481,0.895922 ,2123.010164,0.485449,0.014943,0.762946,0.105597,2283.777008 ,947.601269 ,702.124573,451.193322,0.886190,98640244037.359024,0.725586 ,0.087372 ,110.493926 ,0.120886,0.435740 ,0.221957 ,2.115594 ,0.003317 ,0.573146 ,0.000360 ,0.632857 ,-0.000259 ,0.251736 ,-0.000679 ,0.217060 ,0.000446 ,0.190378 ,0.000685 ,0.200815 ,0.000637 ,70.921132 ,79.440823 ,110.414457 ,131.245639 ,68.483968 ,71.067300 ,67.464943 ,61.927277 ,happy




01-a_way_of_life.mp3       ,0.157192,0.008193,0.002839,0.518409 ,0.085680 ,3553331.322418 ,3777155.954057 ,1.100000 ,804.000000 ,4510.208343 ,5.130521 ,128.070146,29.762077,0.177864 ,0.071724 ,835.373224,66.066902,0.000000,0.139203,0.202229,-17622224664.828846,0.589727 ,0.111443 ,-0.055199,0.105991,0.159729,0.827719 ,391.314417,NaN,NaN,NaN,NaN,NaN ,NaN ,982.695507,339.641368,0.901329,47692092394.807838,0.672721 ,0.051293 ,70.756953 ,0.077389,0.862382 ,0.449471 ,2.197890 ,0.000285 ,-0.828249 ,0.000808 ,0.292688 ,0.000777 ,-0.684945 ,0.000501 ,-0.071399 ,0.000223 ,-0.308311 ,0.000869 ,0.140116 ,0.000418 ,97.575686 ,57.828204 ,116.174882 ,76.707553 ,94.245350 ,77.017608 ,102.510153 ,79.620898 ,relaxed
01-angel_eyes.mp3       ,0.112870,0.005828,0.001642,0.517483 ,0.075328 ,1051607.204186 ,1211331.052039 ,1.573485 ,931.000000 ,4682.901548 ,4.520135 ,128.901166,25.804060,0.491027 ,0.092687 ,344.273072,271.550717,0.000000,0.313034,0.469164,-35191261180.261322,0.649474 ,0.111301 ,0.008952,0.117016,0.339160,0.791209 ,405.784736,NaN,NaN,0.922672,0.052177,969.210414 ,200.003968 ,543.776107,178.630361,0.663321,36555879269.241249,0.627117 ,0.033836 ,42.008048 ,0.020837,0.680623 ,0.324076 ,4.703661 ,-0.000069 ,-0.693989 ,-0.000006 ,0.904395 ,-0.000372 ,-0.031527 ,-0.000062 ,0.211182 ,0.000032 ,0.063847 ,0.001029 ,0.163995 ,0.000893 ,137.276678 ,66.770267 ,108.440612 ,55.111011 ,133.423142 ,97.444513 ,147.674587 ,89.531303 ,relaxed
01-ballad_for_the_unborn.mp3       ,0.097578,0.006999,0.001643,0.694912 ,0.153030 ,1417626.103800 ,2125336.134508 ,0.331895 ,403.000000 ,2107.476190 ,4.308721 ,110.631205,36.796564,0.154000 ,0.111858 ,563.331219,71.768186,0.000000,0.183613,0.273244,-24353523582.270760,0.646465 ,0.110681 ,-0.094389,0.100289,0.262753,0.778339 ,104.952380,NaN,NaN,0.848510,0.082696,1095.122579 ,195.850274 ,501.822701,174.475737,1.181233,17411556035.201694,0.625488 ,0.036422 ,23.891166 ,0.043755,0.647117 ,0.393168 ,4.131106 ,-0.000282 ,0.214188 ,-0.000601 ,1.043527 ,0.000502 ,-0.536909 ,-0.000853 ,0.027302 ,-0.000220 ,0.055671 ,0.000214 ,-0.146500 ,0.000345 ,121.547988 ,81.739565 ,122.681517 ,84.879953 ,135.820926 ,116.503996 ,161.081678 ,118.011381 ,relaxed
01-birth_school_dole_angst.mp3       ,0.212657,0.009054,0.003309,0.508578 ,0.062011 ,3099007.770696 ,4038513.005409 ,1.977212 ,1152.000000 ,6552.033574 ,4.729022 ,159.320962,39.650356,0.582686 ,0.089023 ,304.729131,284.447058,0.000000,0.282608,0.234301,-29219407271.242889,0.569657 ,0.145174 ,0.000186,0.105921,0.339262,0.902068 ,878.648551,NaN,NaN,0.856424,0.097825,2912.259294 ,1111.064792 ,987.725753,794.670013,0.879232,104697255862.652800,0.743617 ,0.068396 ,100.098036 ,0.092057,0.725282 ,0.356464 ,2.086560 ,0.000398 ,0.728196 ,-0.000514 ,0.666627 ,-0.000916 ,0.532512 ,0.000537 ,0.095137 ,-0.000768 ,0.123837 ,-0.000320 ,0.064221 ,-0.000037 ,125.942352 ,74.854788 ,122.795718 ,91.557326 ,109.786456 ,75.212426 ,135.043490 ,77.458499 ,relaxed
01-dawn.mp3       ,0.108952,0.005208,0.003190,0.602640 ,0.069751 ,2407884.526850 ,3149840.671487 ,2.090939 ,1045.000000 ,1691.889809 ,4.958106 ,128.856621,36.557918,0.205858 ,0.059674 ,575.334986,405.324084,-0.000000,0.130050,0.185445,-16312622318.029930,0.373306 ,0.058927 ,-0.023135,0.044294,0.216141,0.837493 ,2795.910056,NaN,NaN,0.993679,0.003172,6017.563531 ,258.187111 ,6061.375311,128.364883,0.788684,22048200350.792332,0.717327 ,0.031856 ,91.613342 ,0.054226,1.058352 ,0.503953 ,-0.692925 ,0.000928 ,0.999304 ,-0.000619 ,-0.696683 ,0.000669 ,1.107755 ,-0.000795 ,-0.749976 ,-0.001036 ,0.429839 ,0.000472 ,-0.639464 ,-0.000486 ,55.821707 ,19.703773 ,32.368068 ,28.553156 ,17.314847 ,25.997124 ,16.601253 ,25.797297 ,relaxed
01-everyday.mp3       ,0.164653,0.004425,0.003021,0.547221 ,0.061295 ,2489624.212942 ,2107227.558245 ,4.390080 ,1224.000000 ,3599.234676 ,4.986021 ,152.293034,51.295359,0.502343 ,0.052991 ,235.087683,301.255727,0.000000,0.173314,0.241356,-24922297418.780762,0.517574 ,0.133068 ,-0.035481,0.076982,0.324772,0.770021 ,511.210914,NaN,NaN,0.873712,0.099492,1005.302487 ,163.080509 ,300.969900,111.699218,0.881857,61597642780.929939,0.612156 ,0.026727 ,86.737523 ,0.042610,0.714251 ,0.358269 ,4.301181 ,-0.000678 ,-0.135853 ,0.000419 ,1.104369 ,0.000462 ,0.020750 ,0.000341 ,0.001024 ,0.000331 ,0.304136 ,0.000267 ,0.229200 ,0.000718 ,70.181682 ,62.485319 ,102.120308 ,112.328465 ,79.445829 ,64.072107 ,87.946429 ,66.954643 ,relaxed
01-homesick.mp3       ,0.245098,0.009668,0.003285,0.531130 ,0.057619 ,3760910.371243 ,3484490.835296 ,2.190508 ,1157.000000 ,5314.602932 ,4.458293 ,127.969599,35.741793,0.223387 ,0.090710 ,214.940111,206.456720,0.000000,0.246722,0.331621,-33255877927.567669,0.597234 ,0.132224 ,-0.019210,0.143737,0.370647,0.886657 ,1866.182107,NaN,NaN,0.937579,0.071643,2176.468086 ,1082.124862 ,788.210439,789.393902,0.879457,104064847781.846560,0.707349 ,0.084770 ,118.693633 ,0.077614,0.570786 ,0.305007 ,2.714952 ,-0.001532 ,0.377699 ,0.000779 ,1.063358 ,0.001709 ,0.603451 ,0.000292 ,0.321699 ,-0.000808 ,0.065305 ,0.000901 ,-0.103226 ,0.000822 ,114.813410 ,63.517121 ,98.993125 ,66.446069 ,121.896239 ,79.985811 ,127.195828 ,79.189189 ,relaxed
01-in_the_bath.mp3       ,0.166019,0.005799,0.002977,0.563986 ,0.079831 ,2059036.753833 ,1297121.659816 ,3.384718 ,710.000000 ,9252.290941 ,4.864451 ,113.333340,14.887241,0.241413 ,0.049856 ,364.684179,222.131042,0.000000,0.143713,0.197425,-19381632664.216892,0.545992 ,0.083742 ,-0.101163,0.029530,0.188538,0.813407 ,473.704046,NaN,NaN,0.968204,0.027958,1090.857764 ,421.062841 ,480.083612,198.742052,0.823090,59861227791.212097,0.614644 ,0.063330 ,85.443540 ,0.048245,0.944792 ,0.370003 ,4.845247 ,-0.000610 ,0.166953 ,-0.000403 ,0.423654 ,-0.000817 ,-0.201466 ,-0.000375 ,0.274513 ,0.000294 ,0.211789 ,0.000011 ,0.189089 ,0.000526 ,33.941217 ,17.790425 ,14.897753 ,8.497781 ,33.954373 ,17.270310 ,42.209257 ,22.926881 ,relaxed
01-invitations.mp3       ,0.146684,0.007056,0.002894,0.546586 ,0.070330 ,2287757.541525 ,1942397.259436 ,3.288136 ,1432.000000 ,5974.567817 ,5.047805 ,123.907009,17.341195,0.467765 ,0.088961 ,444.850970,426.820874,-0.000000,0.361139,0.199353,-33562792535.097084,0.400579 ,0.147927 ,-0.039209,0.080803,0.292106,0.880146 ,582.402861,0.472902,0.022236,0.799039,0.102229,2608.350750 ,588.266305 ,861.742809,393.327723,1.093114,60514591349.162224,0.760811 ,0.061597 ,97.149313 ,0.088879,0.457712 ,0.253887 ,2.326684 ,0.001909 ,0.434653 ,0.001232 ,0.575516 ,0.000173 ,0.193174 ,-0.000643 ,0.212221 ,0.000155 ,0.154905 ,0.000496 ,0.138571 ,-0.000125 ,62.021000 ,29.645323 ,66.493170 ,44.874777 ,52.632592 ,30.959783 ,56.939930 ,28.832975 ,relaxed
01-love_you.mp3       ,0.179455,0.006483,0.002396,0.511207 ,0.065376 ,2129435.018053 ,2073896.496452 ,2.787919 ,1104.000000 ,5176.617806 ,4.806169 ,110.152855,34.431180,0.526896 ,0.037918 ,327.453489,282.280242,0.000000,0.224431,0.287231,-26970414652.553356,0.583849 ,0.148063 ,0.016569,0.133510,0.373378,0.855564 ,896.041497,NaN,NaN,0.958242,0.024608,1944.124474 ,476.730242 ,781.888981,279.213378,0.902077,82899936386.704788,0.717172 ,0.041528 ,88.373145 ,0.086242,0.746070 ,0.323243 ,2.939047 ,0.000136 ,0.280363 ,-0.000471 ,0.676457 ,0.000583 ,0.255673 ,0.000027 ,0.344070 ,0.000065 ,0.223280 ,-0.000254 ,0.088349 ,-0.000589 ,101.280999 ,59.780134 ,100.159672 ,65.911758 ,104.897454 ,75.402666 ,114.396262 ,69.529613 ,relaxed


01-mississippi_half-step_uptown_too.mp3       ,0.147087,0.006732,0.002632,0.547303 ,0.066897 ,1803281.154731 ,1594426.809409 ,3.081717 ,396.000000 ,5413.374309 ,4.459616 ,123.597611,4.602754,0.344758 ,0.126276 ,409.947687,339.770736,-0.000000,0.364533,0.360050,-21253045414.330067,0.572335 ,0.147236 ,-0.018696,0.136398,0.365898,0.883595 ,609.933886,NaN,NaN,0.916875,0.060379,1854.706863 ,708.656951 ,916.508211,513.467833,0.848713,94572653589.051453,0.723478 ,0.044672 ,93.302483 ,0.066744,0.755081 ,0.332910 ,3.311717 ,0.000866 ,-0.465065 ,-0.000704 ,0.719824 ,0.000565 ,0.057310 ,-0.000513 ,0.038349 ,-0.000202 ,0.193038 ,-0.000551 ,0.075574 ,-0.000576 ,90.361408 ,37.497516 ,66.381479 ,35.098584 ,105.621370 ,74.413444 ,111.778935 ,57.742320 ,relaxed
01-moonshine.mp3       ,0.116546,0.006584,0.002933,0.612633 ,0.068951 ,2393705.914712 ,2690763.189002 ,2.256887 ,1128.000000 ,9193.955128 ,4.701303 ,124.255302,36.727779,0.491193 ,0.150963 ,396.855304,422.066474,-0.000000,0.241273,0.129853,-32592764407.625317,0.446729 ,0.126953 ,-0.037831,0.135639,0.381645,0.880795 ,321.008881,NaN,NaN,0.949935,0.037576,2047.236746 ,710.075374 ,800.944490,435.007980,1.040383,35272015343.674438,0.731366 ,0.059483 ,62.684703 ,0.075775,0.602859 ,0.415392 ,2.378476 ,0.002605 ,-0.058766 ,0.000002 ,0.625848 ,0.000525 ,0.172536 ,0.000190 ,0.504654 ,0.000435 ,0.154648 ,0.000369 ,0.239596 ,0.000585 ,94.479314 ,47.498038 ,73.231627 ,44.238576 ,113.634142 ,62.518038 ,113.648722 ,57.518241 ,relaxed
01-pink_moon.mp3       ,0.191828,0.006787,0.002676,0.553501 ,0.065587 ,2346329.370831 ,2242594.213965 ,2.253148 ,1041.000000 ,8161.015621 ,4.771815 ,119.975618,22.451719,0.442950 ,0.046028 ,285.846237,368.308263,-0.000000,0.272455,0.241689,-31702108519.922722,0.468587 ,0.103471 ,0.001136,0.118771,0.376768,0.848743 ,1067.107857,0.441189,0.029323,0.931788,0.041691,1546.491911 ,660.191649 ,515.148760,284.764821,0.878811,75554403319.737793,0.678918 ,0.063298 ,94.362046 ,0.077964,0.536334 ,0.329038 ,2.972474 ,0.000620 ,0.463970 ,-0.000438 ,0.801215 ,-0.000347 ,0.208894 ,-0.000403 ,0.217903 ,-0.000313 ,0.172127 ,0.000058 ,0.502213 ,-0.000462 ,89.253502 ,59.611904 ,86.992972 ,65.338827 ,86.085924 ,68.528430 ,88.433921 ,64.202043 ,relaxed
01-playground_love.mp3       ,0.219508,0.007167,0.003616,0.506254 ,0.070621 ,3904648.522633 ,4623640.950046 ,2.256887 ,893.000000 ,3233.382981 ,4.690521 ,127.268714,31.696965,0.350048 ,0.121890 ,286.394394,324.187124,0.000000,0.306182,0.164474,-28650206161.568958,0.565945 ,0.138830 ,0.032654,0.117496,0.387327,0.868536 ,1128.524831,NaN,NaN,0.831170,0.102011,1793.819253 ,689.562239 ,588.914664,451.425307,0.868679,103399436220.748610,0.699995 ,0.050350 ,100.544043 ,0.064300,0.565734 ,0.296745 ,2.642582 ,0.000670 ,0.198757 ,0.000637 ,1.194233 ,0.001112 ,0.130104 ,-0.000308 ,0.298352 ,0.001001 ,0.066612 ,0.000775 ,0.324951 ,0.000759 ,110.254601 ,76.233072 ,113.276932 ,79.702579 ,114.042974 ,85.905084 ,119.443187 ,76.780992 ,relaxed
01-sayhueque.mp3       ,0.153074,0.005051,0.001447,0.504663 ,0.083949 ,814144.322307 ,906791.743363 ,1.360770 ,840.000000 ,2273.841950 ,4.849375 ,132.578241,33.653682,0.203128 ,0.082686 ,435.074068,330.390136,-0.000000,0.224028,0.333276,-30455021583.188007,0.631195 ,0.104609 ,-0.013670,0.073447,0.218354,0.852540 ,681.190181,NaN,NaN,0.802505,0.093589,1785.484347 ,825.178675 ,646.072908,416.145530,1.378939,25290317116.135174,0.705345 ,0.064118 ,64.670869 ,0.106983,0.583550 ,0.231790 ,3.115732 ,-0.000479 ,0.489436 ,-0.000108 ,0.183155 ,-0.000780 ,0.095311 ,-0.000469 ,0.492351 ,-0.000573 ,0.102025 ,-0.000301 ,-0.154355 ,-0.000121 ,86.884885 ,45.128828 ,98.622203 ,71.007626 ,59.402697 ,30.234002 ,75.408754 ,33.983278 ,relaxed



01-deep_water.mp3       ,0.172470,0.006459,0.002033,0.476795 ,0.077833 ,1543696.117530 ,1296263.092028 ,2.783049 ,757.000000 ,6446.308877 ,4.899931 ,NaN,NaN,0.213514 ,0.053652 ,466.504792,325.769780,-0.000000,0.259428,0.332586,-24658464935.598103,0.591048 ,0.151420 ,0.013134,0.127809,0.368779,0.903230 ,749.775712,NaN,NaN,NaN,NaN,NaN ,NaN ,1451.531176,972.720420,0.758394,90724872290.627563,0.742048 ,0.060528 ,107.989853 ,0.037525,0.825128 ,0.404598 ,2.380754 ,-0.000743 ,-0.043069 ,0.000519 ,0.859923 ,-0.001617 ,-0.194108 ,0.000440 ,0.677451 ,0.000184 ,-0.195377 ,-0.000098 ,0.273647 ,-0.000010 ,94.493071 ,46.892101 ,78.827770 ,46.428705 ,118.197619 ,81.608014 ,132.573614 ,76.571500 ,sad
01-footlights.mp3       ,0.103189,0.005395,0.001629,0.590022 ,0.094364 ,832032.731790 ,996998.653756 ,1.192843 ,457.000000 ,6677.340205 ,4.417150 ,120.161445,31.865158,0.222671 ,0.090472 ,265.103120,239.177330,-0.000000,0.237564,0.259579,-27437658658.857643,0.578015 ,0.141608 ,-0.054943,0.096331,0.330098,0.880456 ,270.476489,NaN,NaN,0.876456,0.098748,1643.923297 ,835.031781 ,633.446281,568.795492,0.861325,67159846040.729561,0.673298 ,0.069308 ,49.796342 ,0.059980,0.570680 ,0.378172 ,3.373855 ,-0.001439 ,0.113805 ,0.003316 ,1.240070 ,-0.000743 ,-0.008796 ,0.000857 ,0.239319 ,-0.000038 ,0.250964 ,0.000337 ,0.003133 ,0.000335 ,112.332119 ,65.564245 ,89.783934 ,55.714582 ,91.335173 ,54.897695 ,105.695269 ,58.244443 ,sad
01-lightning_risked_it_all.mp3       ,0.081818,0.004869,0.001417,0.591832 ,0.150339 ,860247.079287 ,935766.833612 ,0.199137 ,482.000000 ,8663.045880 ,4.240887 ,130.918173,38.746064,0.262494 ,0.107698 ,283.327028,180.451398,0.000000,0.174724,0.254599,-25322435686.923382,0.569152 ,0.128193 ,-0.100315,0.087113,0.236379,0.887398 ,80.099393,NaN,NaN,0.844670,0.101563,1532.370167 ,1020.649822 ,597.879039,771.371122,1.441790,24514354287.910431,0.628784 ,0.082785 ,29.977885 ,0.077251,0.587815 ,0.335480 ,3.941486 ,0.001541 ,0.534040 ,-0.000163 ,0.617356 ,-0.000430 ,0.261980 ,-0.000534 ,0.170933 ,-0.000145 ,-0.021842 ,0.000487 ,-0.190533 ,0.000542 ,121.384086 ,73.978526 ,105.177730 ,67.457610 ,101.929735 ,78.878986 ,129.100276 ,81.282272 ,sad
01-old_friends_bookends.mp3       ,0.121517,0.005561,0.001451,0.541173 ,0.084586 ,1139971.794374 ,1151538.468613 ,1.268781 ,800.000000 ,3320.209316 ,4.410501 ,129.151858,27.635911,0.156170 ,0.039561 ,212.905190,67.605954,0.000000,0.279529,0.295921,-29085159951.512650,0.544834 ,0.135414 ,-0.063077,0.140796,0.359591,0.862642 ,451.199549,NaN,NaN,0.966550,0.037050,1774.624474 ,826.785826 ,641.000000,618.631760,1.090346,40804941380.757675,0.684112 ,0.064893 ,55.589633 ,0.068373,0.548125 ,0.324512 ,2.931418 ,0.000624 ,0.990484 ,0.000847 ,0.786739 ,-0.000375 ,0.373630 ,-0.000801 ,0.368621 ,0.000261 ,-0.023606 ,0.000386 ,0.193419 ,-0.000519 ,125.750247 ,63.217010 ,106.985142 ,62.930180 ,136.737957 ,77.443041 ,147.240408 ,76.677237 ,sad
01-punk_rock.mp3       ,0.190419,0.006736,0.001927,0.525333 ,0.068780 ,1722553.813395 ,1575175.749702 ,2.010724 ,354.000000 ,3587.506683 ,4.599510 ,113.342702,20.527770,0.132376 ,0.024808 ,307.165574,287.648363,-0.000000,0.159821,0.220838,-22517047468.981907,0.542693 ,0.125670 ,-0.063606,0.107886,0.225028,0.818109 ,954.516072,NaN,NaN,0.946049,0.041969,1105.797328 ,152.773798 ,606.588629,261.628120,0.434044,193146717669.396670,0.647971 ,0.029448 ,92.307486 ,0.020755,0.684822 ,0.353291 ,4.737928 ,0.001367 ,-1.410431 ,-0.001201 ,1.207428 ,0.000609 ,0.361585 ,0.001507 ,0.058599 ,-0.001071 ,0.212589 ,-0.000529 ,-0.042083 ,-0.000435 ,99.768207 ,74.567989 ,130.371523 ,108.168482 ,93.776651 ,102.131999 ,105.757867 ,104.892115 ,sad
01-round_here.mp3       ,0.161379,0.006696,0.002224,0.575086 ,0.119741 ,2340264.320575 ,2683122.777277 ,1.822399 ,813.000000 ,3855.325899 ,4.303036 ,118.165893,31.498103,0.152482 ,0.046858 ,320.423835,192.457974,0.000000,0.253311,0.320363,-31977677103.350208,0.572408 ,0.171761 ,0.009090,0.102703,0.332432,0.879534 ,470.079282,NaN,NaN,0.956629,0.027710,1671.737960 ,938.485865 ,902.008264,726.964308,0.737308,115361061616.958480,0.684828 ,0.058148 ,82.003389 ,0.059878,0.844701 ,0.415446 ,3.518115 ,0.004198 ,-0.187800 ,-0.001588 ,0.946747 ,0.000907 ,0.167927 ,-0.000353 ,-0.431770 ,0.000004 ,0.037903 ,0.000634 ,0.282997 ,0.000849 ,94.363906 ,46.296831 ,65.594025 ,36.900962 ,109.848709 ,75.427755 ,123.782799 ,71.238804 ,sad
01-stardust.mp3       ,0.123462,0.006995,0.002376,0.606585 ,0.100000 ,2397419.326400 ,2771087.129065 ,1.371696 ,611.000000 ,3018.751287 ,4.334581 ,112.388286,33.178052,0.201494 ,0.062903 ,367.469140,182.155786,0.000000,0.202811,0.253048,-22136340250.178871,0.598695 ,0.134034 ,-0.004263,0.123016,0.365701,0.778965 ,462.335637,NaN,NaN,0.973549,0.021590,943.553356 ,146.820384 ,559.323873,114.650872,0.482172,58865423853.986008,0.608327 ,0.026845 ,40.169502 ,0.014309,0.660294 ,0.356684 ,5.290259 ,-0.000546 ,-0.629006 ,-0.000474 ,0.711532 ,0.000199 ,-0.060291 ,0.000629 ,0.139155 ,0.000537 ,-0.172645 ,0.001007 ,-0.172403 ,0.000311 ,136.284511 ,74.743376 ,104.664666 ,60.075526 ,136.082222 ,93.459172 ,156.887355 ,80.744175 ,sad
01-the_long_and_winding_road.mp3       ,0.104574,0.004810,0.001995,0.576039 ,0.073061 ,1158599.137595 ,1302769.986808 ,1.526718 ,841.000000 ,4644.615984 ,4.449875 ,121.419038,26.932298,0.307728 ,0.127399 ,358.334109,164.789081,0.000000,0.349915,0.336919,-19919559602.551674,0.514162 ,0.150804 ,-0.000702,0.104929,0.341272,0.858675 ,174.033019,NaN,NaN,0.873912,0.103545,1790.941324 ,616.810740 ,587.009114,341.946073,1.084681,52290017757.374756,0.670765 ,0.055987 ,53.465109 ,0.061143,0.822182 ,0.472581 ,3.304742 ,-0.000122 ,0.592757 ,0.000627 ,0.613950 ,0.001217 ,0.207044 ,-0.000252 ,0.269038 ,-0.000063 ,0.286550 ,0.000209 ,-0.103660 ,-0.000028 ,112.861830 ,61.100078 ,91.483764 ,52.029990 ,116.344250 ,84.063723 ,138.461448 ,79.359531 ,sad
01-will_my_soul_ever_rest_in_peace.mp3       ,0.180803,0.006712,0.002614,0.541339 ,0.067944 ,2227184.644371 ,2355801.080209 ,2.680965 ,535.000000 ,6084.532856 ,4.569945 ,148.728543,29.919794,0.414841 ,0.084627 ,612.630696,409.864859,0.000000,0.197689,0.202590,-21716169053.506454,0.516715 ,0.149451 ,-0.057116,0.145540,0.391481,0.932528 ,1426.942618,NaN,NaN,0.920557,0.050475,4027.937801 ,877.681566 ,2268.545151,979.343845,0.829067,97785223947.189285,0.830567 ,0.038763 ,122.574707 ,0.116017,0.660577 ,0.289321 ,1.282553 ,-0.000744 ,0.275882 ,-0.001051 ,0.471197 ,-0.000832 ,0.134356 ,-0.000646 ,0.129455 ,0.000033 ,0.060273 ,-0.000383 ,0.122143 ,-0.000588 ,107.481077 ,57.372087 ,88.378427 ,51.885754 ,109.759179 ,70.555189 ,129.355674 ,69.017097 ,sad
02-autumn_lightness.mp3       ,0.138904,0.006508,0.002249,0.618525 ,0.074956 ,1654403.838145 ,2257751.099907 ,1.206434 ,467.000000 ,6766.254219 ,4.477688 ,130.676202,32.381021,0.388101 ,0.160574 ,440.342426,362.857112,0.000000,0.142568,0.177464,-16345530168.270382,0.619170 ,0.102586 ,-0.096467,0.106022,0.267756,0.778571 ,342.210215,NaN,NaN,0.910242,0.070953,887.942112 ,138.555720 ,497.265886,191.848440,0.572448,71021115533.248154,0.613991 ,0.026100 ,46.124002 ,0.023604,0.834025 ,0.380954 ,5.400731 ,0.001396 ,-0.981827 ,0.000931 ,0.368649 ,-0.000787 ,0.109330 ,-0.000488 ,0.113635 ,-0.000124 ,0.345057 ,0.001026 ,0.092650 ,-0.000099 ,133.465956 ,71.447967 ,104.941632 ,58.556796 ,114.396976 ,81.371162 ,133.442870 ,85.100362 ,sad


